,jancd,itemnm,scat1cd,scat1nm,scat2cd,scat2nm,scat3cd,scat3nm,scat4cd,scat4nm,scatnm,makercd,makernm,itemkikaku,jan_2digits,jan_３digits,jan_3digits
152367,4060215,サッポロ　黒ラベル中瓶 500ml,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,40,406,406
152380,A780482,サッポロ 黒ラベル ケース景品付き 缶350ml,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,8400,A7,A78,A78
152401,8105820,サッポロ　黒ラベル黒　３５０ｍｌ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,350,81,810,810
152411,3266203,サッポロビール　サッポロ　カンパイエール　350ml　48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,16800,32,326,326
152412,4060772,サッポロ生樽２０Ｌ 20Ｌ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,40,406,406
152416,8130679,サッポロ　黒ラベル　３５０ｍｌ×２４缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,8400,81,813,813
152417,21524,サッポロ　黒ラベル　ケース　　８４００ＭＬ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,8400,21,215,215
152423,3266197,サッポロビール　サッポロ　カンパイエール　350ml　24缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,8400,32,326,326
152431,J925464,【LOHACO限定】サッポロビール サッポロ 黒ラベル ミニ コロコロストッカー 135ml×8缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,1080,J9,J92,J92
152446,5340,エビスビール　４種セット　ＹＳＢＫ３ＤＮ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,53,534,534
152448,H978163,【お中元ギフト】ヱビスビール缶セット YE5DT （直送品）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,H9,H97,H97
152459,1271268400,サッポロクラシック　３５０ｍＬ×,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,12,127,127
152460,2782273,サッポロ　黒ラベル　エクストラブリュー　500ml　6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,27,278,278
152470,620915m,サッポロ  黒ラベル  ２５０,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,250,62,620,620
152486,2775591,サッポロ　黒ラベル+エクストラブリュー350ml　2種6缶アソート,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,27,277,277
152490,4760506,サッポロ 黒ラベル 500ml24缶 ケース景品付き ※ボックスウェットティッシュ付（2個）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,12000,47,476,476
152493,653,ｸﾛﾗﾍﾞﾙ350ｹｰｽ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,65,653,653
152494,8101617,サッポロ　黒ラベル　３５０ｍｌ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,350,81,810,810
152495,H978162,【お中元ギフト】ヱビスビール缶セット YE3D （直送品）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,H9,H97,H97
152527,2510317,【黒ラベルボックスのおまけ付】サッポロビール　黒ラベル　エクストラブリュー　500ml×6缶　セット,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,3000,25,251,251
152533,A799254,サッポロ 銀座ライオンスペシャル 350ml 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,A7,A79,A79
152538,2782264,サッポロ　黒ラベル　エクストラブリュー　350ml　48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,16800,27,278,278
152539,3110893,サッポロビール　サッポロ　ラガービール　350ml　48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,16800,31,311,311
152545,J847082,サッポロビール 焙煎生ビール 500ml × 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,3000,J8,J84,J84
152546,P632142,サッポロ 伝説のホップ_ソラチ１９８４_３５０ｍｌ×６_缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,P6,P63,P63
152566,9206564,ＳＰ．黒ラベル　小瓶ケース,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,92,920,920
152567,J847079,サッポロビール 焙煎生ビール 350ml × 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,J8,J84,J84
152568,J933921,サッポロビール サッポロ生ビール黒ラベル＜黒＞ 350ml × 48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,16800,J9,J93,J93
152577,0119712,サッポロ 黒ラベル_３５０ｍｌＸ２４_缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,8400,01,011,011
152591,8167040,サッポロ　黒ラベル大瓶　　６３３ｍｌ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,633,81,816,816
152598,2053578,サッポロ 黒ラベル 黒 350ml 48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,16800,20,205,205
152603,4801,琥珀エビスセット　ＫＹＳ３Ｄ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,48,480,480
152605,1304,黒ラベル　500*24,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,12000,13,130,130
152616,2822762,サッポロ黒ラベル 350ml　1パック（6缶入）＋キレートレモンサワー 350ml　1セット（3缶）＋キレートレモンスパ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,28,282,282
152618,3028883,サッポロ　黒ラベル350ml×6缶+オリジナルコースター1個,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,30,302,302
152619,3028892,サッポロ　黒ラベル　135ml×6缶　+　オリジナルコースター1枚,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,810,30,302,302
152622,4754,エビストリプルセットＹＳＢ３Ｄ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,0,47,475,475
152628,8257314,サッポロ　ラガー　３５０ｍｌ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,350,82,825,825
152636,2795487,サッポロ　黒ラベル　エクストラブリュー　350ml　1パック（6缶入）　+　黒ラベル オリジナルグラス　1個,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,2100,27,279,279
152645,8101600,サッポロ　黒ラベル　５００ｍｌ,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,500,81,810,810
152657,2826583,サッポロビール　サッポロ　空模様シリーズ　流れる雲のヴァイツェン　350ml×3缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901880,サッポロビール,1050,28,282,282
