,jancd,itemnm,scat1cd,scat1nm,scat2cd,scat2nm,scat3cd,scat3nm,scat4cd,scat4nm,scatnm,makercd,makernm,itemkikaku,jan_2digits,jan_３digits,jan_3digits
113486,J087856,アサヒビール アサヒスタイルバランス完熟りんごスパークリング 350ml×24缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,8400,J0,J08,J08
113509,P246657,アサヒ スタイルバランス＜完熟みかんスパークリング＞_３５０ｍｌ×６_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,P2,P24,P24
113540,P072170,アサヒビール 期間限定 アサヒスタイルバランス ぶどうサワーテイスト350ml × 6缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,P0,P07,P07
113548,P246656,アサヒ スタイルバランス＜完熟みかんスパークリング＞_３５０ｍｌ×３_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,P2,P24,P24
113557,P072169,アサヒビール 期間限定 アサヒスタイルバランス ぶどうサワーテイスト350ml × 3缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,P0,P07,P07
113572,P824778,アサヒ スタイルバランス＜完熟パインサワーテイスト＞_３５０ｍｌ×３_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,P8,P82,P82
113585,J087834,【数量限定】アサヒ スタイルバランス グレープフルーツテイスト 350ml増量7缶キャンペーンパック 1パック,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2450,J0,J08,J08
113594,A612108,【機能性表示食品】アサヒ スタイルバランス 素肌うるおうピーチスパークリング 350ml 3缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,A6,A61,A61
113598,J087833,【数量限定】アサヒ スタイルバランス レモンテイスト 350ml増量7缶キャンペーンパック 1パック,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2450,J0,J08,J08
113599,P824777,アサヒ スタイルバランス＜完熟パインサワーテイスト＞_３５０ｍｌ×６_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,P8,P82,P82
113604,E360181,アサヒ スタイルバランス＜素肌うるおうピーチスパークリング＞_３５０ｍｌ×３_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,E3,E36,E36
113605,P246658,アサヒ スタイルバランス＜完熟みかんスパークリング＞_３５０ｍｌ×２４_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,8400,P2,P24,P24
113610,A785904,アサヒ ゼロカク 期間限定 ヨーグルトテイスト～いちご仕立て～ 3缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,A7,A78,A78
113611,J087835,【数量限定】アサヒ スタイルバランス ハイボールテイスト 350ml増量7缶キャンペーンパック 1パック,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2450,J0,J08,J08
113619,E360184,アサヒ スタイルバランス＜素肌うるおうピーチスパークリング＞_３５０ｍｌ×６_缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,E3,E36,E36
113651,J656730,アサヒビール アサヒスタイルバランス コーラサワーテイスト 350ml×24缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,8400,J6,J65,J65
113665,A612109,【機能性表示食品】アサヒ スタイルバランス 素肌うるおうピーチスパークリング 350ml 6缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,A6,A61,A61
113666,A785905,アサヒ ゼロカク 期間限定 ヨーグルトテイスト～いちご仕立て～ 6缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,A7,A78,A78
113696,A612101,【機能性表示食品】アサヒ スタイルバランス 素肌うるおうピーチスパークリング 350ml 24缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,8400,A6,A61,A61
113697,A785906,アサヒ ゼロカク 期間限定 ヨーグルトテイスト～いちご仕立て～ 24缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,8400,A7,A78,A78
113706,J087855,アサヒビール アサヒスタイルバランス完熟りんごスパークリング 350ml×6缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,2100,J0,J08,J08
113720,J087854,アサヒビール アサヒスタイルバランス完熟りんごスパークリング 350ml×3缶,014,飲料･酒類,083,RTD,004,ﾉﾝｱﾙｺｰﾙRTD,,,ﾉﾝｱﾙｺｰﾙRTD,4901004,アサヒビール,1050,J0,J08,J08
113744,KINBS100,アサヒ スーパードライ・素麺詰合わせ_ＢＳ-１００,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,6300,KI,KIN,KIN
113765,N678224,【お歳暮専用商品】スーパードライファミリーセット　（直送品）FS-3N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,N6,N67,N67
113766,TAKDG50,アサヒ スーパードライ・グランカルビーセット_ＤＧ－５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4900,TA,TAK,TAK
113789,KINBHS100,アサヒ スーパードライ・ハム詰合せ_ＢＨＳ‐１００,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,5800,KI,KIN,KIN
113790,KINBJY50W,アサヒ スーパードライ・ジュース・焼菓子セット_ＢＪＹ‐５０Ｗ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2450,KI,KIN,KIN
113791,SUN7150600,アサヒ ドライプレミアム濃厚熟成仕立てトリプルセット_ＮＪＴ－３,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4200,SU,SUN,SUN
113804,KEIFB,アサヒ スーパードライ・心づくし辛子明太子お取合せ_ＦＢ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
113805,KEISB10,アサヒ スーパードライ・国産黒毛和牛すき焼用詰合せ_ＳＢ‐１０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
113806,N677540,【お歳暮専用商品】スーパードライトリプルセット　（直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,N6,N67,N67
113853,F000097912248,アサヒファミリー　SP3F,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
113854,F000097912255,アサヒファミリー　FS-3N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
113870,KINSB30,アサヒ スーパードライ・清酒セット_ＳＢ‐３０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KI,KIN,KIN
113893,DKIN000000005,アサヒ スーパードライ缶ビール・かに缶セット ＢＫ－１００Ｎ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,DK,DKI,DKI
113894,KEIFDB,アサヒ スーパードライ・心づくし辛子明太子・大山ハムお取合せ_ＦＤＢ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
113912,TAKDT50,アサヒ スーパードライ・タネビッツセット_ＤＴ－５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4900,TA,TAK,TAK
113940,HANDT35,アサヒ スーパードライ生缶ビールとタネビッツセット_ＤＴ‐３５,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3500,HA,HAN,HAN
113941,KEIDT30K,アサヒ スーパードライ・三輪素麺詰め合せ_ＤＴ-３０Ｋ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
113965,H977884,【お中元ギフト】ABCセット NO-30  （直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3830,H9,H97,H97
113966,HANDT50,アサヒ スーパードライ生缶ビールと「タネビッツ」セット_ＤＴ‐３０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4900,HA,HAN,HAN
113993,KEIHBJ50,アサヒ スーパードライ・家族の時間セット_ＨＢＪ-５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3000,KE,KEI,KEI
114028,DKIN000000018,アサヒ スーパードライ缶ビール・ワインセット ＢＷ－５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,DK,DKI,DKI
114051,TAKASS5,アサヒ スーパードライトリプルセット_ＡＳＳ‐５,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,7000,TA,TAK,TAK
114071,H977875,【お中元ギフト】アサヒドライプレミアム4種セット DWF-5 （直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,H9,H97,H97
114072,H978142,【お中元ギフト】スーパードライ缶ビールセット AS-3N  （直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,H9,H97,H97
114073,HANKHT50,アサヒ スーパードライ阪神タイガースビール_ＫＨＴ‐５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,7350,HA,HAN,HAN
114074,KEIOA60,アサヒ オリオンビール・あぐ～豚詰合せ_ＯＡ‐６０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
114075,KINBK100N,アサヒ スーパードライ・かに缶セット_ＢＫ‐１００Ｎ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,6300,KI,KIN,KIN
114098,A785887,アサヒビール5種詰め合わせセット,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,A7,A78,A78
114099,HANKHT30,アサヒ スーパードライ阪神タイガースビール_ＫＨＴ‐３０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4200,HA,HAN,HAN
114100,KIN1SB50,清酒・ビールセット,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3500,KI,KIN,KIN
114111,F000097912132,アサヒドライ　AS-DN,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
114120,DKIN000000007,アサヒ スーパードライ缶ビール・ハムセット ＢＨＳ－１００,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,DK,DKI,DKI
114121,DKIN000000017,アサヒ スーパードライ缶ビール・ジュースセット ＡＮ－５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,DK,DKI,DKI
114155,F000097912118,アサヒドライ　AS-3N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
114156,F000097912170,アサヒドライ香りの琥珀トリプル　SKT-3,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
114171,HANDK50,アサヒ スーパードライ・清酒セット_ＤＫ‐５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3100,HA,HAN,HAN
114172,KEIDM50,アサヒ スーパードライ・デザート詰合せ_ＤＭ-５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3500,KE,KEI,KEI
114188,DAIDAM5,アサヒ ドライプレミアム豊醸大丸創業３００周年デザイン缶_ＤＡＭ‐５,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,7000,DA,DAI,DAI
114189,DAISD30,アサヒ スーパードライできたて工場直送ギフト_ＳＤ‐３０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,3500,DA,DAI,DAI
114190,HANDG50,アサヒ スーパードライ生缶ビールと「グランカルビー」ポテトビートセット_ＤＧ‐５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4900,HA,HAN,HAN
114191,KINBJZ50,アサヒ スーパードライ・ジュース・ゼリーセット_ＢＪＺ-５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KI,KIN,KIN
114192,N678229,【お歳暮専用商品】ドライプレミアム缶ビールセット　（直送品）SP-5N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,N6,N67,N67
114193,TAKAI50,アサヒ ドライプレミアム豊醸・ハムセット_ＡＩ－５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2450,TA,TAK,TAK
114217,KEIGB50,アサヒ スーパードライ・おつまみセット_ＧＢ-５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4100,KE,KEI,KEI
114218,KINBJD30,アサヒ スーパードライ・ジュース・デザートセット_ＢＪＤ-３０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,1400,KI,KIN,KIN
114241,KINBHS50,アサヒ スーパードライ・ハム詰合せ_ＢＨＳ‐５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2450,KI,KIN,KIN
114242,TAKJS10N,アサヒ スーパードライジャパンスペシャルセット_ＪＳ－１０Ｎ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,14000,TA,TAK,TAK
114266,F000097912187,アサヒドライプレミアム　SP-5N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
114294,J286145,アサヒ スーパードライ ジャパンスペシャル3本入りギフトセット 1セット,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,1050,J2,J28,J28
114295,KEIDYK30K,アサヒ スーパードライ・清酒・ジュース詰合せ_ＤＹＫ-３０Ｋ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
114308,DKIN000000006,アサヒ スーパードライ缶ビール・かに缶セット ＢＫ－５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,DK,DKI,DKI
114309,J286146,アサヒ スーパードライ ジャパンスペシャルメッセージ付き缶ビールセット 1セット,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4200,J2,J28,J28
114310,KEIDH30K,アサヒ スーパードライ・清酒詰合せ_ＤＨ‐３０Ｋ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2450,KE,KEI,KEI
114311,KEIYB10,国産黒毛和牛鉄板焼用・ビール詰合せ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
114330,KEIDKK50K,アサヒ スーパードライ・ジュース詰合せ_ＤＫＫ-５０Ｋ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,4200,KE,KEI,KEI
114377,H977874,【お中元ギフト】アサヒドライプレミアム4種セット DWF-3 （直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,H9,H97,H97
114378,TAKAD100,アサヒ スーパードライセット_ＡＤ‐１００,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,14700,TA,TAK,TAK
114411,KINSB50,アサヒ スーパードライ・清酒セット_ＳＢ‐５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2700,KI,KIN,KIN
114412,N677539,【お歳暮専用商品】ドライプレミアム限定セット　（直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,N6,N67,N67
114413,TKSA01,●スーパードライセット,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,TK,TKS,TKS
114440,DKIN000000014,アサヒ スーパードライ缶ビール・清酒セット ＮＳＢ－５０Ｎ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,DK,DKI,DKI
114441,HANAD100,アサヒ スーパードライ生缶ビール_ＡＤ‐１００,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,14700,HA,HAN,HAN
114442,N677541,【お歳暮専用商品】スーパードライファミリーセット　（直送品）FS-5N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,N6,N67,N67
114470,F000097912231,アサヒファミリー　FS-4N,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
114471,KINNSB30N,サントリー ザ・プレミアム・清酒セット_ＮＳＢ－３０Ｎ,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2800,KI,KIN,KIN
114494,H977880,【お中元ギフト】スーパードライジャパンスペシャル缶ビールセット JS-3N （直送品）,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,H9,H97,H97
114495,HANHAI50,アサヒ スーパードライ生缶ビール・ハム・ウインナーセット_ＨＡＩ‐５０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2450,HA,HAN,HAN
114496,KEIMHB100,アサヒ スーパードライ・メロン・ウインナー・ビール詰合せ_ＭＨＢ‐１００,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,2100,KE,KEI,KEI
114497,KINBJC30,アサヒ スーパードライ・ジュース・コーヒーセット_ＢＪＣ－３０,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,5800,KI,KIN,KIN
114507,F000097912149,アサヒドライ大瓶　EX-12,014,飲料･酒類,089,ｷﾞﾌﾄ他,001,ﾋﾞｰﾙｷﾞﾌﾄ,,,ﾋﾞｰﾙｷﾞﾌﾄ,4901004,アサヒビール,0,F0,F00,F00
