jancd,itemnm,scat1cd,scat1nm,scat2cd,scat2nm,scat3cd,scat3nm,scat4cd,scat4nm,scatnm,makercd,makernm,itemkikaku,jan_2digits,jan_３digits,jan_3digits
N424018,【お中元専用商品】プレミアムビールバラエティセット　PBV-50　（取寄品）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,002,ﾌﾟﾚﾐｱﾑ,,,ﾌﾟﾚﾐｱﾑ,4970986,伊藤忠商事,6650,N4,N42,N42
N423801,【お中元専用商品】プレミアムビール・ジュースセット　PBJ-50N　（取寄品）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,002,ﾌﾟﾚﾐｱﾑ,,,ﾌﾟﾚﾐｱﾑ,4970986,伊藤忠商事,5000,N4,N42,N42
N423812,【お中元専用商品】涼の飲みくらべセット　キクAR30　（取寄品）,014,飲料･酒類,001,清酒,001,ＮＢ,,,ＮＢ,4971650,菊正宗酒造,2160,N4,N42,N42
K291112011015,菊正宗　上撰樽酒７２０ｍｌ,014,飲料･酒類,001,清酒,001,ＮＢ,,,ＮＢ,4971650,菊正宗酒造,720,K2,K29,K29
K291112011002,菊正宗　上撰１．８Ｌ,014,飲料･酒類,001,清酒,001,ＮＢ,,,ＮＢ,4971650,菊正宗酒造,1800,K2,K29,K29
604273m,合同酒精　鴬宿梅紅茶梅酒　３００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4971980,合同酒精,300,60,604,604
604645m,合同酒精　果実の楽園　うめ酒　５００■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4971980,合同酒精,500,60,604,604
604237m,合同  鶯宿梅カップ実入り  １６０■,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,003,梅酒,,,梅酒,4971980,合同酒精,160,60,604,604
699340m,合同酒精　モメサン　メルロー　７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4971980,合同酒精,750,69,699,699
622807m,ﾗｸｴﾝﾜｲﾝﾐﾆﾊﾟﾂｸｼﾛ180ML,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,4972212,清洲桜醸造,180,62,622,622
622041m,ＭＥ甘熟ぶどうのおいしいワインロゼ５００ｍ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,4973480,メルシャン,500,62,622,622
W611037,メルシャン ビストロ ペットボトル 赤1500ml 【赤・軽口】 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,001,日本,,,日本,4973480,メルシャン,3000,W6,W61,W61
699249m,仏産  バレルセレクト  白  ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
699760m,チリ産カッシェロメルロー７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
607302m,ＭＥ  フェスティオレンジマンゴ－  ３６０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,360,60,607,607
622281m,メルシャン  ドレッシ－白  ３６０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,360,62,622,622
699003m,ドイツ産  プリマリア白  ７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
699136m,スペイン  ボルサオ  セレクションティント赤,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,0,69,699,699
699248m,仏産  バレルセレクト  赤  ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
607213m,伊産  チャオイタリアーノＧアップル  ２００,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,200,60,607,607
699193m,サンライズかベルネ赤７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
699498m,仏産  ボ－シャテルメルロ－  赤  ３７５,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,375,69,699,699
699824m,チリ産ＣＹＴフロンテラカベルネ赤７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
699835m,チリ産ＣＹＴフロンテラシャルドネ白７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
607806m,仏産  フレンチトムメルロー  ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,60,607,607
622179m,Ｍｅ  クッキングワイン  白  ５００■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,500,62,622,622
699827m,チリ産エスピリトゥデチリＳブラン白７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
607301m,メルシャン  フェスティピ－チ  ３６０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,360,60,607,607
622177m,メルシャン  おいしい無添加  １．８Ｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,1800,62,622,622
622355m,メルシャン  笛吹川流域の地ワイン０９  白,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,0,62,622,622
622504m,ＭＥ  ＣＨメルシャンももいろメルロ－３６０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,360,62,622,622
622170m,ＭＥ　おいしい無添加白ワイン　１８０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,180,62,622,622
622360m,ＭＥボンルージュペットボトル赤１．５Ｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,1500,62,622,622
699242m,仏産  バロンド    パリ  赤  ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,750,69,699,699
622156m,ＭＥ　穂坂マスカットベリーＡ赤　５００ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,500,62,622,622
622920m,メルシャン  ボンルージュ  Ｎ  １８０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,180,62,622,622
699251m,アルゼンチン  トラピチェ  マルベック  赤,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,0,69,699,699
699419m,ドイツ産　プリカッツ　白　２５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,010,その他,,,その他,4973480,メルシャン,250,69,699,699
