item_cd_2,item_name_1,itemnm,count,amount,quantity
4901777270688,サントリー　響Ｊハーモニー　７００ｍｌ,サントリー ウイスキー響_ＪＡＰＡＮＥＳＥＨＡＲＭＯＮＹ_７００ｍｌ,12,100000,20
4901777270701,サントリー　１９６ＳゼロＷＧＦ　３５０ｍｌ×６,サントリー －１９６℃ストロングゼロ＜ダブルグレープフルーツ＞_３５０ｍｌ×６_缶,58,33312,59
4901777272637,サントリー　こくしぼり芳醇ぶどう３５０ｍｌ,サントリー こくしぼりプレミアム＜芳醇ぶどう＞_３５０ｍｌ_缶,327,54316,367
4901777275584,サントリー　山崎蒸留所熟成梅酒　７５０ｍｌ,サントリー 山崎蒸留所貯蔵焙煎樽熟成梅酒_７５０ｍｌ,1,2980,1
4901777276666,サントリー　こくしぼり芳醇もも　３５０ｍｌ,サントリー こくしぼりプレミアム＜豊潤もも＞_３５０ｍｌ_缶,344,54464,368
4901777277151,モマンドール　ブリュット　７５０ｍｌ,モマンドール・エクストラドライ_７５０ｍｌ,7,6064,8
4901777277663,サンタバイ　サンタカロリーナ　カベルネソーヴィニヨン＆シラー　７５０ｍｌ,サンタ・バイ・サンタ・カロリーナ_カベルネ・ソーヴィニヨン/シラー_７５０ｍｌ,24,9970,25
4901777277700,サンタバイ　サンタカロリーナ　ソーヴィニヨンブラン　７５０ｍｌ,サンタ・バイ・サンタ・カロリーナ_ソーヴィニヨン・ブラン/シャルドネ_７５０ｍｌ,24,8756,22
4901777279421,サントリー　知多　７００ｍｌ,サントリー ウイスキー知多_７００ｍｌ,1,3800,1
4901777280038,サントリー　トリスクラシック　７００ｍｌ,サントリー トリス＜クラシック＞_７００ｍｌ,142,96312,144
4901777280052,サントリー　トリスクラシック　１８０ｍｌ,サントリー トリス＜クラシック＞_１８０ｍｌ,21,5838,21
4901777280076,サントリー　トリスクラシック　２７００ｍｌ,サントリー トリス＜クラシック＞_２．７Ｌ_ペット,20,47600,20
4901777280090,サントリー　トリスクラシック　４０００ｍｌ,サントリー トリス＜クラシック＞_４Ｌ_ペット,5,17400,5
4901777283398,サントリー　澄みわたる白桃酒　５００ｍｌ,サントリー 澄みわたる白桃酒_５００ｍｌ,1,498,1
4901777283497,サントリー　こくしぼりピンクＧＦ３５０ｍｌ,サントリー こくしぼり＜ピンクグレープフルーツ＞_３５０ｍｌ_缶,368,43512,444
4901777283893,ジムビーム　７００ｍｌ,ジムビーム_７００ｍｌ,89,95368,91
4901777283916,ジムビームポケット　２００ｍｌ,ジムビーム_２００ｍｌ_ペット,6,2628,6
4901777284289,サントリー　角瓶　７００ｍｌ,サントリー ウイスキー角瓶_７００ｍｌ,296,381463,302
4901777284326,サントリー　角瓶　４０００ｍｌ,サントリー ウイスキー角瓶_４Ｌ_ペット,4,27920,4
4901777284340,サントリー　角瓶　２７００ｍｌ,サントリー ウイスキー角瓶_２．７Ｌ_ペット,3,15840,3
4901777284364,サントリー　角瓶　１９２０ｍｌ,サントリー ウイスキー角瓶_１．９２Ｌ_ペット,17,63716,17
4901777284401,サントリー　角瓶ポケット　１８０ｍｌ,サントリー ウイスキー角瓶_１８０ｍｌ,26,13468,26
4901777284425,サントリー　白角　７００ｍｌ,サントリー ウイスキー白角_７００ｍｌ,5,6900,5
4901777284791,サントリー　ほろよい白ぶどう　３５０ｍｌ,サントリー ほろよい＜白ぶどう＞_３５０ｍｌ_缶,769,86926,887
4901777285026,サンタバイ　サンタカロリーナ　カルメネール＆プティヴェルド　７５０ｍｌ,サンタ・バイ・サンタ・カロリーナ_カルメネール/プティ・ヴェルド_７５０ｍｌ,47,19900,50
4901777285040,サントリー　トリスＨＢ濃い目　３５０ｍｌ,サントリー トリスハイボール＜キリッと濃いめ＞_３５０ｍｌ_缶,265,52244,353
4901777285125,カルロロッシ　レッド　ＰＥＴ　７２０ｍｌ,カルロ・ロッシ・レッド_プティ・ヴェルド/ピノ・ノワール/ムールヴェードル/シラー_７２０ｍｌ,8,9462,19
4901777285132,カルロロッシ　ホワイト　ＰＥＴ　７２０ｍｌ,カルロ・ロッシ・ホワイト_フレンチ・コロンバード/ミュスカ/シャルドネ_７２０ml,24,12948,26
4901777285163,カルロロッシ　レッドマスカット　ＰＥＴ　７２０ｍｌ,カルロ　ロッシ　レッド　マスカット　７２０ｍｌ,1,498,1
4901777285859,サントリー　オールＦコラーゲン　３５０ｍｌ,サントリー オールフリー＜コラーゲンリッチ＞_３５０ｍｌ_缶,199,26028,241
4901777285873,サントリー　オールＦコラーゲン　３５０ｍｌ×６,サントリー オールフリー＜コラーゲンリッチ＞_３５０ｍｌ×６_缶,46,26128,46
4901777287099,サントリー　ほろよいラムネサワー　３５０ｍｌ,サントリー ほろよい＜ラムネサワー＞_３５０ｍｌ_缶,1102,122794,1253
4901777288034,サントリー　こくしぼり香熟パイン３５０ｍｌ,サントリー こくしぼりプレミアム＜香熟パイナップル＞_３５０ｍｌ_缶,85,13468,91
4901777290860,サントリー　ジャパンプレミアム　塩尻マスカットベリーＡ　７５０ｍｌ,サントリー　ジャパンプレミアム塩尻Ｍベーリー　７５,1,2750,1
4901777291270,サントリー　・１９６℃ストロングゼロ　冷凍みかん　３５０ｍｌ,サントリー －１９６℃ストロングゼロ＜冷凍みかん＞_３５０ｍｌ_缶,524,59053,608
4901777291294,サントリー　・１９６℃ストロングゼロ　冷凍みかん　５００ｍｌ,サントリー －１９６℃ストロングゼロ＜冷凍みかん＞_５００ｍｌ_缶,199,29034,213
4901777293328,サントリー　ほろよい　冷やしパイン　３５０ｍｌ,サントリー ほろよい＜冷やしパイン＞_３５０ｍｌ_缶,293,32144,328
4901777293656,サントリー　・１９６℃ストロングゼロ　ビターレモン　３５０ｍｌ,サントリー －１９６℃ストロングゼロ＜ビターレモン＞_３５０ｍｌ_缶,566,78134,825
4901777293670,サントリー　１９６ＳゼロＢレモン５００ｍｌ,サントリー －１９６℃ストロングゼロ＜ビターレモン＞_５００ｍｌ_缶,603,102489,762
4901777294257,サントリー　ＮＡ気分巨峰サワーＴ３５０ｍｌ,サントリー のんある気分＜巨峰サワーテイスト＞_３５０ｍｌ_缶,605,56634,645
4901777294738,サントリー　デリカメゾンデリシャス赤　７２０ｍｌ,サントリー デリカメゾン赤_７２０ｍｌ,65,19966,67
4901777294752,サントリー　デリカメゾンデリシャス白　７２０ｍｌ,サントリー デリカメゾン白_７２０ｍｌ,94,29800,100
4901777294790,サントリー　デリカメゾンデリシャス甘口赤７２０ｍｌ,サントリー デリカメゾン（甘口）赤_７２０ｍｌ,42,12516,42
4901777294813,サントリー　デリカメゾンＤ赤　１８００ｍｌ,サントリー デリカメゾン赤_１．８Ｌ,63,47472,69
4901777294837,サントリー　デリカメゾンＤ白　１８００ｍｌ,サントリー デリカメゾン白_１．８Ｌ,31,26144,38
4901777295834,サントリー　トリスハイボール　キリッと濃いめ　５００ｍｌ,サントリー トリスハイボール＜キリッと濃いめ＞_５００ｍｌ_缶,188,47322,239
4901777295896,カルロロッシ　ダーク　ＰＥＴ　７２０ｍｌ,カルロ・ロッシ・ダーク_プティ・ヴェルド/ピノ・ノワール/ムールヴェードル/シラー_７２０ｍｌ,18,8964,18
4901777299689,サントリー　１９６Ｓ０葡萄ダブル３５０ｍｌ,サントリー －１９６℃ストロングゼロ＜葡萄ダブル＞_３５０ｍｌ_缶,363,40620,427
4901777299702,サントリー　１９６Ｓ０葡萄ダブル５００ｍｌ,サントリー －１９６℃ストロングゼロ＜葡萄ダブル＞_５００ｍｌ_缶,337,59095,441
4901777300200,サントリー　トリスクラシック　１８００ｍｌ,サントリー トリス＜クラシック＞_１．８Ｌ_ペット,16,28480,16
4901777301719,サントリー　すっきりほろよいレモン　３５０ｍｌ,サントリー すっきりほろよい＜レモン＞_３５０ｍｌ_缶,195,22834,233
4901777302044,サントリー　すっきりほろよい青りんご　３５０ｍｌ,サントリー すっきりほろよい＜青りんご＞_３５０ｍｌ_缶,210,22442,229
4901777302204,サントリー　ザプレミアムモルツ　３５０ｍｌ,サントリー ザ・プレミアム・モルツ_３５０ｍｌ_缶,491,122512,589
4901777302228,サントリー　ザプレミアムモルツ　５００ｍｌ,サントリー ザ・プレミアム・モルツ_５００ｍｌ_缶,351,110148,411
4901777302303,サントリー　ザプレミアムモルツ　３５０ｍｌＸ６本,サントリー ザ・プレミアム・モルツ_３５０ｍｌ×６_缶,365,440800,375
4901777302310,サントリー　ザプレミアムモルツ　３５０ｍｌＸ２４本,サントリー ザ・プレミアム・モルツ_３５０ｍｌ×６×４_缶,15,103584,22
4901777302464,サントリー　ザプレミアムモルツ　５００ｍｌＸ６本,サントリー ザ・プレミアム・モルツ_５００ｍｌ×６_缶,41,71440,45
4901777302471,サントリー　ザプレミアムモルツ　５００ｍｌＸ２４本,サントリー ザ・プレミアム・モルツ_５００ｍｌ×６×４_缶,1,6352,1
4901777302624,サントリー　ザＰモルツ香るエール３５０ｍｌ,サントリー ザ・プレミアム・モルツ＜香る＞エール_３５０ｍｌ_缶,384,89648,431
4901777302754,サントリー　アイスジン　レモン＆ライム　５００ｍｌ,サントリー アイスジン＜レモン＆ライム＞_５００ｍｌ,5,3490,5
4901777302846,サントリー　・１９６℃ストロングゼロ　ビターレモン　３５０ｍｌ×６本,サントリー －１９６℃ストロングゼロ＜ビターレモン＞_３５０ｍｌ×６_缶,18,11160,20
4901777302853,サントリー　・１９６℃ストロングゼロ　ビターレモン　３５０ｍｌ×２４本,サントリー －１９６℃ストロングゼロ＜ビターレモン＞_３５０ｍｌ×６×４_缶,2,0,0
4901777302860,サントリー　１９６Ｓ０Ｂオレンジ３５０ｍｌ,サントリー －１９６℃ストロングゼロ＜ビターオレンジ＞_３５０ｍｌ_缶,395,41850,441
4901777302884,サントリー　１９６Ｓ０Ｂオレンジ５００ｍｌ,サントリー －１９６℃ストロングゼロ＜ビターオレンジ＞_５００ｍｌ_缶,148,21074,157
4901777302921,サンタ　プレミアム　カベルネソーヴィニヨン　７５０ｍｌ,サンタプレミアム_カベルネ・ソーヴィニヨン_７５０ｍｌ,5,4990,5
4901777302983,サントリー　ＮＡ気分ホワイトＳＴ３５０ｍｌ,サントリー のんある気分＜ホワイトサワーテイスト＞_３５０ｍｌ_缶,534,55302,631
4901777303133,サントリー　ザＰＭ香るエール　５００ｍｌ,サントリー ザ・プレミアム・モルツ＜香る＞エール_５００ｍｌ_缶,216,63248,236
4901777303157,サントリー　ザＰＭ香るエール　３５０ｍｌＸ６本,サントリー ザ・プレミアム・モルツ＜香る＞エール_３５０ｍｌ×６_缶,160,191844,163
4901777303164,サントリー　ザＰＭ香るエール　３５０ｍｌＸ２４本,サントリー ザ・プレミアム・モルツ＜香る＞エール_３５０ｍｌ×６×４_缶,8,37616,8
4901777303171,サントリー　ザＰＭ香るエール　５００ｍｌＸ６本,サントリー ザ・プレミアム・モルツ＜香る＞エール_５００ｍｌ×６_缶,18,30162,19
4901777306578,サントリー　ジムビームハイボール　３５０ｍｌ,サントリー ジムビームハイボール_３５０ｍｌ_缶,181,33152,224
4901777306653,サントリー　ー１９６℃秋ぶどう　３５０ｍｌ,サントリー －１９６℃＜秋ぶどう＞_３５０ｍｌ_缶,613,63639,654
4901777307674,サントリー　ＲＯＫＵ　７００ｍｌ,サントリー ロク_７００ｍｌ,1,3980,1
4901777307766,サントリー　のんある気分　パインサワーテイスト　３５０ｍｌ,サントリー のんある気分＜パインサワーテイスト＞_３５０ｍｌ_缶,389,40006,450
4901777308121,サントリー　まろやかむぎのか２５１８００ｍｌ,サントリー むぎのか＜まろやか＞_２５度_混和_１．８Ｌ_パック,85,92814,93
4901777308190,サントリ・　酸化防止剤無添加のおいしいワイン贅沢ポリフェノールコク赤　７２０ｍｌ,無添加のおいしいワイン。贅沢コクの赤７２０ｍｌ,9,4302,9
4901777308244,サントリー　酸化防止剤無添加のおいしいワイン贅沢ポリフェノールコク赤１８００ｍｌ,無添加のおいしいワイン。贅沢コクの赤１．８Ｌ,16,14368,16
4901777311152,サントリー　明日のレモンサワー　３５０ｍｌ,サントリー 明日の＜レモンサワー＞_３５０ｍｌ_缶,479,56154,573
4901777311190,サントリー　明日の梅サワー　３５０ｍｌ,サントリー 明日の＜ウメサワー＞_３５０ｍｌ_缶,30,3626,37
4901777311404,サントリー　トリスハイボール　３５０ｍｌ×６,サントリー トリスハイボール_３５０ｍｌ×６_缶,33,29852,34
4901777311411,サントリー　トリスハイボール　景品付き　３５０ｍｌ×６×４,サントリー トリスハイボール_３５０ｍｌ×６×４_缶,1,7024,2
4901777312456,サントリー　デリカメゾンデリシャス　濃いめ　７２０ｍｌ,サントリー デリカメゾン（濃いめ）赤_７２０ｍｌ,69,20860,70
4901777314818,サントリー　１９６ストロングゼロ　ビターライム　３５０ｍｌ,サントリー －１９６℃ストロングゼロ＜ビターライム＞_３５０ｍｌ_缶,580,66822,706
4901777314832,サントリー　１９６ストロングゼロ　ビターライム　５００ｍｌ,サントリー －１９６℃ストロングゼロ＜ビターライム＞_５００ｍｌ_缶,246,46427,350
4901777314856,サントリー　デリカメゾンデリシャス　濃いめ　１８００ｍｌ,サントリー デリカメゾン（濃いめ）赤_１．８Ｌ,10,9632,14
