jancd,makercd,itemnm,itemkn,tanka,itemkikaku,itemtani,irisu,width,height,depth,jcat1cd,jcat2cd,jcat3cd,jcat4cd,jcatnm,scat1cd,scat2cd,scat3cd,scat4cd,scat1nm,scat2nm,scat3nm,scat4nm,syubaiflg,hatdate,instime,updtime,delete_flg
J933907,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアドライ 350ml × 3缶,99.99ｸﾘｱﾄﾞﾗｲ350ml×3ｶﾝ,0,1050.0,ml,3,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933908,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアドライ 350ml × 6缶,99.99ｸﾘｱﾄﾞﾗｲ350ml×6ｶﾝ,0,2100.0,ml,6,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933910,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアドライ 500ml × 3缶,99.99ｸﾘｱﾄﾞﾗｲ500ml×3ｶﾝ,0,1500.0,ml,3,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933911,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアドライ 500ml × 6缶,ｻｯﾎﾟﾛﾋﾞｰﾙｻｯﾎﾟﾛﾁｭｰﾊｲ99.99(ﾌｫｰﾅｲ,0,3000.0,ml,6,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-11 00:00:00,2019-10-23 00:00:00,0
J933913,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアレモン 350ml × 3缶,99.99ｸﾘｱﾚﾓﾝ350ml×3ｶﾝ,0,1050.0,ml,3,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933914,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアレモン 350ml × 6缶,99.99ｸﾘｱﾚﾓﾝ350ml×6ｶﾝ,0,2100.0,ml,6,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933916,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアレモン 500ml × 3缶,ｻｯﾎﾟﾛﾋﾞｰﾙｻｯﾎﾟﾛﾁｭｰﾊｲ99.99(ﾌｫｰﾅｲ,0,1500.0,ml,3,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-10-11 00:00:00,2019-10-23 00:00:00,0
J933917,4901880,サッポロビール サッポロチューハイ 99.99（フォーナイン） クリアレモン 500ml × 6缶,99.99ｸﾘｱﾚﾓﾝ500ml×6ｶﾝ,0,3000.0,ml,6,0,0,0,,,,,,014,083,002,001,飲料･酒類,RTD,柑橘系,柑橘高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933925,4901004,アサヒビール アサヒ ウィルキンソンハード 無糖ドライジンジャ 500ml × 3缶,ｱｻﾋﾋﾞｰﾙｱｻﾋｳｨﾙｷﾝｿﾝﾊｰﾄﾞﾑﾄｳﾄﾞﾗｲｼﾞ,0,1500.0,ml,3,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-11 00:00:00,2019-10-23 00:00:00,0
J933926,4901004,アサヒビール アサヒ ウィルキンソンハード 無糖ドライジンジャ 500ml × 6缶,ｱｻﾋﾋﾞｰﾙｱｻﾋｳｨﾙｷﾝｿﾝﾊｰﾄﾞﾑﾄｳﾄﾞﾗｲｼﾞ,0,3000.0,ml,6,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933928,4901004,アサヒビール アサヒ ウィルキンソンハード 無糖ドライジンジャ 350ml × 3缶,ｱｻﾋﾋﾞｰﾙｱｻﾋｳｨﾙｷﾝｿﾝﾊｰﾄﾞﾑﾄｳﾄﾞﾗｲｼﾞ,0,1050.0,ml,3,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-11 00:00:00,2019-10-23 00:00:00,0
J933929,4901004,アサヒビール アサヒ ウィルキンソンハード 無糖ドライジンジャ 350ml × 6缶,ｱｻﾋﾋﾞｰﾙｱｻﾋｳｨﾙｷﾝｿﾝﾊｰﾄﾞﾑﾄｳﾄﾞﾗｲｼﾞ,0,2100.0,ml,6,0,0,0,,,,,,014,083,001,001,飲料･酒類,RTD,ﾄﾞﾗｲ(食中)系,ﾄﾞﾗｲ高アル(8%以上),0,,2018-10-11 00:00:00,2019-10-23 00:00:00,0
J933949,456220566,網走ビール 流氷ドラフト350ml × 3缶,ｱﾊﾞｼﾘｼﾋﾞｰﾙﾘｭｳﾋｮｳﾄﾞﾗﾌﾄ350ml×3ｶﾝ,0,1050.0,ml,3,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933950,456220566,網走ビール 流氷ドラフト350ml × 6缶,ｱﾊﾞｼﾘｼﾋﾞｰﾙﾘｭｳﾋｮｳﾄﾞﾗﾌﾄ350ml×6ｶﾝ,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933951,,網走ビール 流氷ドラフト_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2018-12-04 00:00:00,2019-10-23 00:00:00,0
J933953,456220566,網走ビール ABASHIRI White Ale （アバシリ ホワイトエール）× 6缶,ｱﾊﾞｼﾘｼﾋﾞｰﾙABASHIRIWhiteAle(ｱﾊﾞ,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933955,456220566,網走ビール ABASHIRI Golden Ale （アバシリ ゴールデンエール） × 3缶,ｱﾊﾞｼﾘｼﾋﾞｰﾙABASHIRIGoldenAle(ｱﾊ,0,1050.0,ml,3,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
J933956,456220566,網走ビール ABASHIRI Golden Ale （アバシリ ゴールデンエール） ×6缶,ｱﾊﾞｼﾘｼﾋﾞｰﾙABASHIRIGoldenAle(ｱﾊ,0,2100.0,ml,6,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2018-10-04 00:00:00,2019-10-23 00:00:00,0
K291153990040,,ソウルマッコリ　３５０ｍｌ缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,083,003,002,飲料･酒類,RTD,ﾊﾞﾗｴﾃｨ系,ﾊﾞﾗｴﾃｨ中アル(4-7%),0,,2014-12-12 00:00:00,2019-02-08 00:00:00,0
K292211010173,,アサヒ　クリアアサヒ　１０Ｌ,,0,10000.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211010208,,サントリー　金麦　350ml缶　２ケースパック,,0,16800.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211010210,,クリアアサヒ　350ml缶　２ケースパック,,0,16800.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211010223,,サントリー　秋の贅沢　350ml缶,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211010273,,アサヒ　クリアアサヒ　１９Ｌ,,0,19000.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060001,,ＡＳ　本生ドラフト　３５０缶６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060002,,ＡＳ　本生ドラフト　５００缶６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060017,,アサヒ　本生アクアブルー５００缶　６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060018,,クリアアサヒ　３５０缶６Ｐ　６Ｐ発注,,0,2100.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060039,,アサヒ　スタイルフリー　３５０ｍｌ６Ｐ６Ｐ発,,0,350.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060040,,アサヒ　スタイルフリー　５００ｍｌ６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060058,,アサヒ　オフ　３５０缶　６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060059,,アサヒ　オフ　５００缶６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060126,,アサヒ　ブルーラベル　350ml缶　６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060127,,アサヒ　ブルーラベル　500ml缶　６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060146,,サントリー　金麦オフ　350ml缶　６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060147,,サントリー　金麦オフ　500ml缶　６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060167,,クリアアサヒ　プライムリッチ　500ml缶　６Ｐ,,0,3000.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060168,,クリアアサヒ　プライムリッチ　350ml缶　６Ｐ,,0,2100.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060179,,アサヒ　レッドアイ　350ml缶　６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060201,,アサヒ　クリスタルゴールド　350ml缶　６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060216,,サントリー　金麦クリアラベル　500ml缶　６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060220,,アサヒ　アクアゼロ　500ml缶　６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060228,,アサヒ　ビアスプリッツァー　350ml缶　６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211060232,4901777,サントリー　冬の芳醇　350ml缶　６Ｐ,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211062028,,ＳＴ　ジョッキ生３５０缶６Ｐ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211062133,,ＳＴ　金麦　３５０缶６Ｐ　６Ｐ発注品,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211062134,,ＳＴ　金麦　５００缶６Ｐ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990001,4901004,アサヒ 本生ドラフト ３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990002,4901004,アサヒ 本生ドラフト_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,003,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990016,4901004,アサヒ 本生アクアブルー_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990018,4901004,アサヒ クリアアサヒ_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990019,4901004,アサヒ クリアアサヒ_５００ｍｌ×２４_缶,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990039,4901004,アサヒ スタイルフリー_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990040,4901004,アサヒ スタイルフリー_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990058,,アサヒ　オフ　３５０缶Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990059,,アサヒ　オフ　５００缶Ｃ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990094,,ストロングオフ　350ml缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990098,4901880,サッポロ ドラフトワン_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990122,4901411,麒麟 濃い味＜糖質０＞_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990123,4901411,麒麟 濃い味＜糖質０＞_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990126,,アサヒ　ブルーラベル　350ml缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990127,,アサヒ　ブルーラベル　500ml缶　Ｃ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990134,4901004,アサヒ　冬の贈り物　350ml缶　Ｃ,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990135,4901004,アサヒ　冬の贈り物　500ml缶　Ｃ,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990138,4901880,サッポロ 麦とホップ＜黒＞_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990146,4901777,サントリー 金麦＜糖質７５％オフ＞_３５０ｍｌ×６×４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-01-08 00:00:00,2019-10-23 00:00:00,0
K292211990147,4901777,サントリー 金麦＜糖質７５％オフ＞_５００ｍｌ×６×４_缶,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ機能系,0,,2014-01-08 00:00:00,2019-10-23 00:00:00,0
K292211990167,4901004,アサヒ クリアアサヒプライムリッチ_５００ｍｌ×２４_缶,,0,12000.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990168,4901004,アサヒ クリアアサヒプライムリッチ_３５０ｍｌ×２４_缶,,0,8400.0,ml,24,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990171,,サントリー　グランドライ　350ml缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990172,,サントリー　グランドライ　500ml缶　Ｃ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990204,4901880,サッポロ 麦とホップ_Ｔｈｅｇｏｌｄ_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990205,4901880,サッポロ 麦とホップ_Ｔｈｅｇｏｌｄ_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990215,,サントリー　金麦クリアラベル　350ml缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990216,,サントリー　金麦クリアラベル　500ml缶　Ｃ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990217,4901880,サッポロ ホワイトベルグ_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990223,,サントリー　秋の贅沢　350ml缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990224,,サントリー　秋の贅沢　500ml缶　Ｃ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990225,4901880,サッポロ 極ＺＥＲＯ_３５０ｍｌ_缶,,0,350.0,ml,1,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990226,4901880,サッポロ 極ＺＥＲＯ_５００ｍｌ_缶,,0,500.0,ml,1,0,0,0,,,,,,014,041,003,002,飲料･酒類,ﾋﾞｰﾙ･発泡酒,発泡酒,発泡酒機能系,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990230,,アサヒ　深煎りの秋　350ml缶　Ｃ,,0,350.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
K292211990231,,アサヒ　深煎りの秋　500ml缶　Ｃ,,0,500.0,ml,0,0,0,0,,,,,,014,041,004,001,飲料･酒類,ﾋﾞｰﾙ･発泡酒,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,0,,2014-12-12 00:00:00,2019-10-23 00:00:00,0
